# This file was generated by compile.regmap.R, followed by translation
# of non-ASCII characters (letter with accents):
#
#   iconv -f utf8 -t ascii//TRANSLIT regmap.csv > regmap_new.csv
#   mv regmap_new.csv regmap.csv
#
array_id,ecotype_id,median_intensity,latitude,longitude,nativename,firstname,surname,site,region,country,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
1226,6215,495,63.0172,18.3281,TFA 05,Mattias,Jakobsson,TFA,N Sweden,SWE,-56.5097,89.6988,8.8262,10.1824,46.7087,-0.3777,3.492,-14.1889,-2.9977,-3.7649,1.9295,-6.4846,1.0381,32.7519,-5.348,-0.0011,3.849,6.4208,-3.6631,8.895
1227,6214,1399,63.0175,18.3281,TFA 04,Mattias,Jakobsson,TFA,N Sweden,SWE,-56.3797,95.4045,10.6002,12.0945,51.8237,-2.0397,-1.3289,-19.1222,-1.638,-3.1842,3.8642,-3.2344,0.5722,34.7125,-5.0081,0.3807,1.9031,2.6253,-6.5058,9.4661
1228,6210,1361,62.8839,18.1836,TEDEN 03,Mattias,Jakobsson,TED,N Sweden,SWE,-58.8092,100.0852,15.9146,12.0929,39.0709,-2.8543,-5.4066,-13.4645,-1.7424,-0.7255,4.3521,12.3252,-5.8215,3.5616,14.4181,3.105,5.1194,-9.8762,1.055,6.5072
1229,6209,1038,62.8836,18.1842,TEDEN 02,Mattias,Jakobsson,TED,N Sweden,SWE,-59.8538,101.4907,15.6615,13.1223,39.4471,-3.7621,-7.8307,-16.0646,-1.5254,1.475,4.168,13.0118,-1.3974,4.134,12.8476,6.5329,1.4962,-13.224,-0.8393,7.4794
1230,6207,851,55.7711,14.1217,TDr-22,Mattias,Jakobsson,TDr,S Sweden,SWE,-21.0754,12.9619,-1.3635,-0.1017,-23.6112,-6.5249,8.7499,17.8862,-5.9744,-8.4368,6.2374,12.3512,3.6613,6.6354,-1.092,-5.744,-2.5613,8.9095,-8.227,18.869
1231,6201,948,55.7719,14.1211,TDr-16,Mattias,Jakobsson,TDr,S Sweden,SWE,-27.4512,6.1065,-2.2845,-1.2819,-26.6563,-6.3757,8.4854,10.8996,-0.9355,-19.5224,9.7674,14.3738,-0.0692,0.8544,-1.908,-1.6778,4.6218,8.0499,-1.6146,8.7964
1233,6200,583,55.7714,14.1214,TDr-15,Mattias,Jakobsson,TDr,S Sweden,SWE,-24.3908,-2.0726,-5.2543,-4.7344,-32.1612,-1.5437,-2.6905,1.95,-7.4118,-21.0159,14.0674,36.1521,7.6362,14.8651,-12.5903,4.2689,-10.2387,-1.1313,10.6142,-1.3816
1234,6199,541,55.7711,14.1206,TDr-14,Mattias,Jakobsson,TDr,S Sweden,SWE,-30.7233,-8.673,-13.4337,-8.2801,-20.8454,0.5172,11.5289,16.1404,-7.2498,-5.4714,13.7345,16.0137,-16.5457,2.2213,7.4021,-5.5938,9.8819,16.005,-11.2326,7.3863
1235,6198,874,55.7708,14.1331,TDr-13,Mattias,Jakobsson,TDr,S Sweden,SWE,-34.6923,-7.6249,-13.8519,-8.9125,-14.1952,12.0442,6.9249,11.9371,-3.1594,-0.9828,2.3119,15.7988,-28.0619,-12.7244,-2.377,-12.6551,8.4188,20.0256,-10.9873,-6.9069
1236,6197,1151,55.7714,14.1333,TDr-11,Mattias,Jakobsson,TDr,S Sweden,SWE,-33.2799,-4.2966,-13.2208,-10.8003,-18.6045,11.0168,8.0075,13.077,-3.7141,0.8209,3.6485,21.3888,-22.333,-10.5819,2.3369,-14.9916,6.2922,23.7291,-7.2682,-12.2942
1237,6195,1210,55.7708,14.1342,TDr-9,Mattias,Jakobsson,TDr,S Sweden,SWE,-27.6429,-8.894,-7.6459,-11.4444,-17.1131,2.2256,5.1308,22.6854,-5.3819,0.7169,9.4741,11.1477,-4.704,1.6962,15.6915,8.9161,8.3445,11.8185,-4.6602,1.0272
1238,6194,616,55.7706,14.1342,TDr-8,Mattias,Jakobsson,TDr,S Sweden,SWE,-19.4629,9.0845,-4.5844,1.176,-29.2159,1.0519,10.5498,19.9,-1.4578,-2.2449,14.1909,5.2408,-2.8675,3.7665,4.0284,-4.4055,8.8093,7.3661,7.2901,4.9733
1239,6193,1444,55.7694,14.1347,TDr-7,Mattias,Jakobsson,TDr,S Sweden,SWE,-28.3163,-7.3506,-8.2893,-5.8359,-25.8548,10.6409,4.2968,11.4737,-4.8475,8.6513,-0.6242,15.0653,-20.4691,-11.9694,-0.1976,-26.1263,7.3324,25.4036,-8.797,-13.4005
1240,6192,1201,55.7692,14.1369,TDr-5,Mattias,Jakobsson,TDr,S Sweden,SWE,-22.1256,-7.0963,-9.9484,-1.8785,-24.3374,16.7457,1.4552,8.6502,-3.9659,7.322,-2.9717,15.1292,-27.847,-15.2333,-3.6931,-13.6704,6.1122,19.4297,-12.4552,-15.9787
1241,6191,1205,55.7689,14.1375,TDr-4,Mattias,Jakobsson,TDr,S Sweden,SWE,-24.9066,-9.1378,-11.2816,-5.6788,-25.0998,14.8612,0.8491,9.8367,-1.2509,-1.6088,2.331,15.7799,-20.6041,-12.7315,1.1457,-13.3597,7.0922,23.1239,-6.5319,-16.9012
1242,6189,1361,55.7686,14.1383,TDr-2,Mattias,Jakobsson,TDr,S Sweden,SWE,-26.1561,-10.3496,-11.0501,-7.8041,-24.9275,10.4698,3.9417,13.8475,-7.0473,8.6519,1.8396,6.6833,-21.4475,4.0736,12.8339,-1.4612,-2.168,6.7643,-10.2217,-8.3705
1243,6163,1235,62.6425,17.7356,TAA 14,Mattias,Jakobsson,TAA,N Sweden,SWE,-48.6409,76.8252,14.4737,7.6239,29.7797,0.0599,4.7997,4.9205,-12.1138,17.2984,-17.7333,2.2345,8.168,-6.7174,14.398,17.758,-38.2942,-13.1258,-31.1242,-11.2322
1244,6154,656,62.6422,17.7406,TAA 04,Mattias,Jakobsson,TAA,N Sweden,SWE,-47.9715,77.4904,16.2915,6.0918,29.6081,-0.2827,4.2436,5.2577,-11.1118,18.2748,-16.8694,0.9716,7.9762,-9.1492,13.949,17.4177,-37.4176,-14.8869,-29.3168,-9.5918
246,8274,331,29.2144,-13.4811,Can-0,Albert,Kranz,Can,Southern Europe,ESP,-6.3804,10.2136,11.0684,9.8692,-2.8353,-2.2259,14.0548,9.4259,-3.4425,-4.3031,0.7984,-11.9575,4.5035,-6.5606,-0.9847,14.8219,8.6024,15.422,13.2811,-8.3536
529,7192,1062,55.6395,-5.66364,Kil-0,Albert,Kranz,Killean (Kil),,UK,1.384,3.1392,-6.592,3.203,-24.1172,26.5103,6.7635,14.7439,-4.3236,20.6941,6.238,-0.6749,-17.7234,-9.2441,20.2356,1.5218,0.3864,-11.1269,16.1758,-1.5656
530,7194,1093,50.95,6.9666,Kl-0,Albert,Kranz,Kl,Western Europe,GER,1.2915,2.8425,-6.8401,3.3751,-24.0669,26.9414,6.4868,14.0795,-4.176,20.5835,5.6447,-1.1528,-17.4944,-9.7608,19.8058,1.7719,0.5233,-11.3797,16.213,-1.6766
532,7210,809,52.7333,15.2333,La-1,Albert,Kranz,La,Western Europe,POL,-19.0011,-24.9049,-5.0792,4.6655,4.1375,12.0367,-1.4335,-0.8651,5.9294,10.5995,2.4736,-2.2804,-13.1242,-10.2928,-11.0177,9.4658,-12.574,4.2237,-6.899,-2.7484
533,7238,1145,41.59,2.49,Ll-1,Albert,Kranz,Ll,Southern Europe,ESP,4.3926,-9.1346,24.9819,15.9771,3.2378,-4.8585,29.3829,-6.8342,4.637,0.6015,-9.6736,-26.9658,3.2887,-1.5013,-29.6341,35.2274,-5.751,19.9748,39.6045,-6.3013
534,7245,1163,50.8167,8.7667,Ma-0,Albert,Kranz,Ma,Western Europe,GER,3.6529,-14.3024,-15.672,16.7875,-11.1558,41.7888,-2.7519,3.7746,2.838,11.3117,3.5849,-3.6454,5.8066,13.6518,40.9874,2.1354,-24.0826,-0.3104,3.4503,-7.4221
535,7246,955,50.8167,8.7667,Ma-2,Albert,Kranz,Ma,Western Europe,GER,-0.6836,-7.8435,0.7491,9.0962,-15.3982,26.9397,7.2088,10.4793,-1.1417,18.1358,3.5966,-5.4905,-5.7717,-2.4487,8.3927,4.8388,-9.3685,-8.8775,10.5073,-7.6717
536,7256,1246,50.95,7.5,Mh-1,Albert,Kranz,Mh,Eastern Europe,POL,4.0805,-14.1419,-15.7009,20.3492,-11.9691,51.5016,-1.1314,-8.8566,6.4957,5.9766,2.6049,-1.93,7.554,11.017,24.4699,3.0149,-24.739,3.2837,-2.0116,-3.8193
537,7265,747,50,10,Nd-0,Albert,Kranz,Nd,,SUI,-1.4431,-15.0504,-2.4349,9.3003,-8.9704,37.9585,7.2523,-4.0686,-6.1838,4.8863,-3.4211,4.8654,-5.3636,-3.0113,0.1154,12.9835,-8.3528,5.2638,5.1268,-6.2326
538,7268,956,52.6969,10.981,Np-0,Albert,Kranz,Np,,GER,-18.1011,-9.5964,-8.2076,-6.5543,-16.5668,19.0927,9.1853,16.5783,1.0782,7.7572,1.3657,-1.6596,-7.3367,1.7615,7.5773,13.0566,2.8255,-4.8778,2.5777,-7.1739
541,366,334,46.6667,4.11667,TOU-E-11,Fabrice,Roux,TOU-E,Western Europe,FRA,25.1029,-15.5131,24.0217,28.7963,5.45,-8.346,17.5091,-4.2363,-0.9921,-1.6064,-2.0557,2.1655,0.6536,13.4749,-3.5706,1.6755,4.2569,-1.3352,-8.9688,-10.999
546,5245,435,51.2,0.6,UKSE06-482,Eric,Holub,Staplehurst,England,UK,9.6001,4.5221,9.8841,3.8332,-11.0971,20.0868,14.9874,12.3969,-13.2744,12.7377,-0.298,-8.2513,-1.8059,-16.1369,10.4899,-17.1448,17.0615,-11.5266,2.9342,-7.8963
547,5264,914,51.3,1.1,UKSE06-520,Eric,Holub,Upper Harbledown / rd above Mill Ln,England,UK,42.9779,-3.6051,39.3817,-37.1052,6.5882,7.229,-0.047,-10.5191,-17.6629,-2.8528,13.862,0.9466,29.6587,-3.0574,13.6852,-2.4664,5.902,-15.2219,-18.1339,7.7684
509,7195,345,50.95,6.9666,Kl-1,Albert,Kranz,Kl,Western Europe,GER,4.0157,-4.3103,3.238,16.0189,-14.2884,33.1067,0.0193,3.4868,5.0536,17.8516,4.2452,-2.806,-10.6769,-19.1512,-7.2516,9.2345,-10.8261,-7.9843,3.9771,3.1575
518,7262,409,50.5,8.5,Nw-4,Albert,Kranz,Nw,,GER,-0.3088,-11.9323,-15.1797,16.7217,-9.6338,48.247,-4.2419,4.5551,-1.1356,2.6944,-3.3139,4.7426,6.0256,7.7982,17.1376,3.0403,-23.6135,-1.2467,-0.0613,5.9063
524,7250,431,51.9183,10.1138,Me-0,Albert,Kranz,Me,Western Europe,GER,-46.7087,-14.6029,-19.1876,-8.129,-7.8964,9.0484,4.9501,14.1175,-6.7655,-31.2303,-1.8756,-19.3739,-14.418,-4.7264,4.2023,5.3062,-2.5816,0.7692,2.1489,1.9587
542,1925,590,43.5251,-86.1843,MNF-Che-2,Diane,Byers,MNF-Cherry,Midwest,USA,24.6755,13.4704,-73.1113,2.0527,10.162,-8.9921,3.843,3.6699,14.1,-61.7939,-1.0802,-39.6284,19.487,3.2852,-6.6418,-42.3075,-28.9637,-21.8073,0.8025,-7.3757
1291,5719,289,54.1,-6.2,Bur-0,D.,Ratcliffe,Bur,Northern Europe,IRL,-12.8457,51.6294,15.3627,-2.1395,-18.6578,11.1062,11.8876,23.3467,6.1648,27.6624,2.7141,-17.3837,5.3073,-15.6223,3.2261,-14.2075,-4.1176,7.6863,-15.7205,-23.6409
1292,5798,254,53.1,-3.3,UKID93,Eric,Holub,Ruthin,Wales,UK,54.0468,4.5502,49.1976,-66.6098,18.7714,20.1599,-18.9841,35.2804,60.5173,-8.4886,-21.2898,0.2331,2.8287,10.5609,-26.5624,13.6296,2.3383,-6.7469,-4.4155,-34.8152
1293,5816,265,52,-1.7,UKID112,Eric,Holub,Batsford (Cotswold Raptor Centre),England,UK,19.2497,7.0674,-0.0646,3.0548,-13.2533,6.4406,9.9317,6.9925,2.1296,3.9062,6.8207,-5.249,3.4495,-17.7579,-12.7957,-10.8199,0.9872,-9.2211,2.388,-6.6816
1294,5821,274,56.7333,-5.98333,UKID115,Eric,Holub,Ardtoe,Scotland,UK,-17.2286,64.8209,9.2096,3.6499,-11.6485,7.3949,3.163,12.8281,-0.6697,20.2679,-4.3991,-4.6901,9.6833,-10.6244,-19.9365,-18.4628,13.6905,10.8905,-12.0533,-12.8235
1295,5710,279,54.4,-3,UKID3,Eric,Holub,Ambleside,England,UK,49.7105,-3.3583,45.9671,-46.5573,11.9509,-2.7227,-7.695,-30.6601,-25.6112,0.0725,26.0292,-9.6278,29.6101,-11.5737,7.3208,-28.5203,-25.283,56.5417,-16.4954,-17.0548
1296,5715,263,51.1,0.6,Bid-1,Eric,Holub,Biddenden,England,UK,48.9963,-1.6864,44.9911,-51.263,12.027,8.4674,-19.2065,7.4328,36.5007,10.0791,2.5794,-7.6022,-22.614,-17.9505,11.0528,6.9976,-14.426,-2.8669,6.2527,41.071
1297,5720,318,53.3,-1.6,Cal-2,D.,Ratcliffe,Cal,Northern Europe,UK,-12.8144,52.3219,15.737,-1.9544,-18.9782,10.8128,11.4907,23.2282,6.0534,28.1292,2.846,-17.3025,5.7555,-15.7878,3.4336,-14.8953,-4.1014,7.7926,-15.2928,-23.9058
1298,5733,321,54.7,-2.6,Cul-1,Eric,Holub,Culgaith,England,UK,0.2141,34.3628,18.0741,-0.6386,-15.162,6.9172,6.8389,8.7417,1.9946,19.8543,4.3888,-3.4483,-5.3081,-10.5125,-9.891,-8.7845,7.6273,-4.7901,13.0661,-12.7354
1299,5820,325,55.9,-3.3,Edi-2,Eric,Holub,Edinburgh-2,Northern Europe,UK,25.4212,-14.1364,23.7012,17.6744,9.4079,1.4776,15.1833,-9.1468,-5.1318,-3.8777,-5.0681,6.6819,8.2378,-4.076,-7.9812,11.6349,-5.0255,9.2632,-8.0407,-1.1647
1300,5737,284,51.3,0.1,UKID32,Eric,Holub,Emmetts Garden,England,UK,55.7259,4.1231,50.7284,-68.3516,18.9275,19.1072,-19.5808,36.2456,61.218,-8.6829,-21.3368,0.4829,2.166,11.0781,-26.4247,13.4139,1.7679,-6.6375,-3.552,-34.9341
1301,5755,332,51.3,1.1,Lha-1,Eric,Holub,Lower Harbleown,England,UK,49.7434,-2.8372,37.8242,-38.7848,10.7929,6.6639,2.4518,-5.5563,-18.4949,-1.4565,-10.5527,6.8185,-3.2533,12.4297,3.2218,15.6672,4.2768,5.8197,9.5864,-8.0581
1303,5781,368,54.3,-2.8,UKID76,Eric,Holub,Sizergh castle,England,UK,-3.6972,33.1988,5.5412,12.7259,-22.3192,14.3972,10.8012,18.621,-6.8249,13.2445,-8.2119,8.7583,9.656,-3.1968,-7.2638,-23.7132,14.1483,15.3465,-14.1629,-4.114
1304,5782,326,53.7,-3,Su-1,D.,Ratcliffe,Southport,England,UK,38.2653,-2.369,41.4525,-37.0073,7.3983,15.3869,-9.364,-2.5495,9.6547,-1.2175,11.5773,11.1815,1.5799,-1.1169,-16.4293,-4.1875,2.7971,-21.6267,-16.742,15.1557
1305,5784,381,56.4,-5.2,Ty-1,D.,Ratcliffe,Taynuilt,Scotland,UK,-17.4681,62.0607,16.4768,-0.3803,-9.0498,10.0856,5.1242,10.9759,2.2535,21.9299,-10.7348,-2.3431,9.6015,-15.0983,-16.4524,-10.3738,14.9741,0.7234,1.5607,-12.3759
1306,5146,260,52.2,-1.7,UKSE06-316,Eric,Holub,West Malling village,England,UK,9.3822,3.4902,7.2645,-2.4696,-12.9039,7.5859,13.962,12.2457,-9.1026,19.8914,1.4743,-9.8146,-1.7076,-15.256,3.5679,-21.4035,16.9344,-21.9149,1.7656,-6.3324
1307,5133,280,52.2,-1.7,UKSE06-302,Eric,Holub,West Malling village,England,UK,55.8634,4.1768,51.3264,-68.8912,19.164,18.8149,-19.7047,36.5634,61.5215,-8.75,-21.4173,0.6615,2.2139,11.0836,-26.358,13.4104,2.2022,-6.3714,-3.3789,-35.1526
1308,5709,517,54.6,-2.6,UKID2,Eric,Holub,Acorn Bank,England,UK,55.6834,-0.326,54.8453,-65.7065,18.1889,15.6487,-15.2079,25.8744,52.0723,-7.3352,-17.938,2.6102,-14.973,-1.9362,-8.9858,12.3908,-0.5435,-0.536,5.6515,-9.2491
1309,5712,521,53.2,-4.1,UKID5,Eric,Holub,Bangor,Wales,UK,1.8725,-22.9643,-21.9024,38.7219,-20.9339,150.7463,-20.1899,-81.1389,-3.5161,1.1645,-15.9612,-20.9717,14.1369,25.6953,-26.2193,3.0093,26.7673,-12.716,-7.3263,7.6174
1310,5795,390,53.2,-1.7,UKID90,Eric,Holub,Bakewell House,England,UK,50.8999,-3.2204,39.6871,-39.1224,10.8694,5.2905,2.3384,-5.8397,-19.1041,-1.5828,-10.6215,7.8222,-3.7901,14.4675,3.4967,14.8674,3.9689,6.3063,10.3474,-7.8723
1311,5750,342,54.6,-3.1,Ksk-2,Eric,Holub,Keswick,England,UK,50.3932,-3.1362,38.8559,-38.6671,10.8091,5.5897,2.558,-5.7734,-19.3277,-1.7302,-10.3122,7.5989,-3.8369,14.1296,3.7925,15.1019,4.2446,6.5308,10.2483,-7.977
1312,5708,449,56.8,-3.9,UKID1,Eric,Holub,Aberfeldy,Scotland,UK,50.8072,16.5681,-67.8999,16.9948,0.0225,2.5202,4.7437,-16.7534,14.9898,-10.4099,-12.6071,24.2477,19.9767,-8.8499,15.6672,-1.1929,28.8683,-18.9328,-0.7695,-17.775
1313,5749,526,54.6,-3.1,Ksk-1,Eric,Holub,Keswick,England,UK,45.9529,-4.7932,37.5388,-34.5535,6.4316,3.6743,4.0436,-20.1362,-32.1384,1.595,16.6886,-4.861,33.0544,-12.004,27.7129,-3.1767,2.8349,-4.142,-9.1942,3.5175
1314,5727,539,51.3,1.1,UKID20,Eric,Holub,Canterbury (UKC),England,UK,-54.0341,-31.8572,-22.4601,-14.1371,5.119,-4.0009,-1.3693,-0.5887,1.2671,-2.6016,0.0777,5.6726,-7.0784,4.1764,15.5518,10.6552,-7.5016,-10.9439,2.2569,7.0017
1315,5780,618,53.1,-1,UKID75,Eric,Holub,Southwell Minster,England,UK,54.0046,-0.0719,52.782,-66.0557,16.1074,17.2926,-14.7624,26.616,41.8156,-4.3262,-23.355,3.83,-2.0768,10.0048,-22.664,19.1355,2.1307,-4.9958,6.8633,-28.6228
1316,5756,617,52.2,0.8,UKID51,Eric,Holub,Little Welnethham,England,UK,5.6189,2.9836,0.5978,-3.021,-17.4316,1.4977,13.2574,7.9899,-1.8194,15.2972,11.9013,3.935,-10.1178,-9.2141,-8.1951,-12.6456,15.8961,1.5894,10.5325,2.7158
1317,5723,510,51.3,1,Chr-1,Eric,Holub,Chartham,England,UK,53.1203,4.8471,55.7671,-69.1311,19.5124,18.3108,-14.4022,31.0181,57.4785,-8.1034,-21.3911,2.0643,-11.8839,4.52,-13.8049,12.1354,0.6413,-4.1982,4.1,-15.7689
1318,5730,526,55.3,-1.8,UKID23,Eric,Holub,Cragside,England,UK,50.8189,16.3955,-67.7783,16.8424,-0.1281,2.4997,4.863,-16.3583,14.851,-10.31,-12.7074,24.0419,20.0889,-8.9887,15.7875,-0.9908,28.9821,-19.194,-0.9091,-17.832
1319,5717,479,54.6,-3.2,Bra-1,Eric,Holub,Braithwaite,England,UK,45.7709,-4.9196,38.1976,-35.0885,6.1733,4.5102,3.8123,-20.2643,-31.4297,1.8921,16.3788,-5.1204,32.8335,-12.3455,27.1755,-2.6434,2.9352,-4.2123,-9.2028,3.1437
1320,5732,516,54.9,-2.9,UKID25,Eric,Holub,Carlisle,England,UK,51.6558,-4.2896,48.3733,-47.6627,11.8791,-4.3463,-8.1988,-32.2407,-27.1162,-0.0301,27.5344,-9.1874,29.6518,-10.5055,8.3422,-30.9022,-26.3072,58.2073,-16.2363,-16.9658
1321,5804,473,50.8,-1.1,UKID100,Eric,Holub,Portsmouth (Gunn),England,UK,53.88,0.1345,52.3866,-65.7925,16.1865,17.6075,-14.6027,26.3064,41.6071,-4.3476,-23.1968,3.4121,-1.8503,10.2838,-22.6967,19.135,2.3855,-4.7752,6.9106,-28.4051
1322,5752,458,55.7,-3.8,Lan-1,D.,Ratcliffe,Lanark,Scotland,UK,51.139,-3.3869,39.3713,-39.1055,10.691,5.6047,2.6086,-5.8417,-19.6064,-1.6619,-10.3082,7.6653,-3.7038,14.5204,3.9956,15.1106,3.8098,6.2209,10.3838,-7.8395
1323,5799,552,56,-3.4,UKID95,Eric,Holub,Firth of Forth bridge,Scotland,UK,39.5417,-3.1528,43.0795,-37.5419,7.2562,14.4165,-10.0408,-3.3614,9.0514,-0.9189,12.4753,11.9571,0.9116,-0.2783,-16.0776,-5.5091,2.7504,-21.1319,-15.8609,15.3857
1324,5713,319,51.3,0.5,Bea-1,Eric,Holub,Bearsted,England,UK,50.1468,-2.4009,46.2629,-48.5938,10.278,9.3039,-19.4842,4.9397,33.8695,10.6048,5.1839,-7.9892,-20.5395,-17.2986,11.5755,6.7207,-15.5782,-0.1317,7.0383,37.6615
1325,5728,404,51.3,1.1,UKID21,Eric,Holub,Cnt,England,UK,28.1368,9.9056,11.7155,-3.1786,-11.5712,3.6592,7.72,3.7881,-8.0836,18.5391,8.0944,-4.9703,-3.5755,3.0651,10.9221,-12.6069,13.9043,-7.923,10.4943,0.9405
1326,5787,346,54.8,-3.2,UKID82,Eric,Holub,Wigton,England,UK,42.7566,2.1544,33.3542,-26.9339,2.3845,0.9742,-6.0829,-9.7469,-13.8523,-0.8323,10.1785,-1.9049,6.1472,3.5056,0.3808,-6.2946,-6.4352,0.5251,-11.8732,0.015
1327,5788,401,50.8,-2,UKID83,Eric,Holub,Wimbourne Minster,England,UK,55.903,-1.7438,50.2482,-63.153,17.2911,11.3421,-24.8454,6.575,34.4402,3.9417,-4.5036,-3.6722,-23.9439,-7.5642,17.455,1.491,-7.4977,0.2421,4.4135,37.9527
1328,5793,324,51.3,0.6,UKID88,Eric,Holub,Leeds Castle,England,UK,56.7856,0.3385,49.5585,-61.5045,21.2433,15.6652,-27.5671,2.4051,37.4364,-3.8326,-12.2151,6.7356,-23.861,-0.9161,15.8807,-5.6,3.7148,4.5946,8.0082,31.0377
1329,5803,336,51.7,-4.7,UKID99,Eric,Holub,Saundersfoot,Wales,UK,16.9094,1.5217,19.0602,-10.6381,-9.1611,0.3307,14.2876,-0.2474,-2.5389,8.1036,11.6393,-6.2466,5.8026,-3.5622,-8.1652,-7.8864,-6.0983,-9.3224,1.3852,-6.6041
1331,5758,475,50.3,-5.2,UKID53,Eric,Holub,Mithian St. Agnes,England,UK,54.4877,2.1028,50.4024,-66.9285,21.2646,18.7555,-23.5905,7.8001,40.1687,-16.4481,-22.9852,12.4092,-19.5855,12.8876,8.9638,-9.5658,11.2454,5.6755,1.3715,14.7448
1333,7317,269,49.1632,-123.137,Ri-0,Albert,Kranz,Ri,Pacific Northwest,CAN,47.3764,-1.783,27.9322,-29.5506,9.7217,-2.1866,-6.0288,-1.2107,-16.1705,-16.2264,24.2624,-17.2422,25.7963,31.3162,25.7124,-10.7007,-9.4777,1.8007,-4.6828,-17.8095
1338,7034,243,48,19,Blh-1,Albert,Kranz,Blh,Eastern Europe,CZE,-50.8532,-28.0731,-17.9842,-16.034,6.0843,-3.2828,3.6954,-0.4376,-3.6541,-18.4322,-2.5213,3.0132,-4.4437,0.7793,16.3268,-3.9433,-1.6665,-5.482,10.5864,1.0385
1349,615,281,40.7777,-72.9069,LI-OF-023,Oliver,Bossdorf,Organic Farm - OF,East,USA,57.1139,17.7827,-24.2575,-14.5346,1.5568,-6.4285,5.5185,21.9871,-5.8876,7.2513,7.6322,-6.5525,0.4833,19.2211,-3.2739,2.5681,14.3093,-7.8042,-0.6718,8.4161
1350,627,379,40.7777,-72.9069,LI-OF-060,Oliver,Bossdorf,Organic Farm - OF,East,USA,26.3634,8.626,21.702,-20.213,-7.549,-3.8955,16.8656,20.5645,-5.5542,6.7892,14.5927,-0.7128,6.4632,14.8054,-2.8202,-14.5684,22.2491,-24.4245,11.9249,-6.8802
1351,607,249,40.7777,-72.9069,LI-OF-002,Oliver,Bossdorf,Organic Farm - OF,East,USA,29.2178,23.0735,-28.3196,-5.9225,-11.7495,-5.5403,18.2834,22.1238,0.5016,13.8001,8.9735,-6.5006,-8.0165,9.0589,-4.055,-12.8509,14.7893,-27.8365,9.8981,4.5313
1352,631,295,40.7777,-72.9069,LI-OF-066,Oliver,Bossdorf,Organic Farm - OF,East,USA,24.3737,8.3377,19.0945,-17.1493,-6.8454,1.852,13.5438,18.6935,-2.9893,7.9488,17.1987,-4.2454,2.7205,14.4425,-2.8427,-19.9578,19.0734,-27.3303,12.4742,-5.3865
1353,623,246,40.7777,-72.9069,LI-OF-042,Oliver,Bossdorf,Organic Farm - OF,East,USA,36.9611,7.4322,8.9364,-18.2583,-2.9452,4.2915,8.1181,13.9805,-3.3151,3.4754,12.8755,-3.2975,8.9596,17.1743,-0.6166,-5.2548,18.1302,-20.253,9.0925,-11.5726
1354,719,158,40.9352,-73.114,LI-SET-009,Oliver,Bossdorf,Setauket - SET,East,USA,23.1455,-9.5196,29.3025,3.7862,1.5499,-1.0796,15.0921,-3.8854,-4.5351,-2.7928,0.9469,-4.3659,9.8859,1.7514,-6.6364,9.4731,4.2309,-8.7201,-3.0604,5.029
1356,640,213,40.7777,-72.9069,LI-OF-094,Oliver,Bossdorf,Organic Farm - OF,East,USA,26.6093,9.5595,6.8017,-13.2914,-9.2721,-3.0275,6.0547,5.8449,0.7202,-3.8208,21.1198,-0.9827,2.0691,0.2947,-10.9117,-9.5851,19.7393,-22.7855,9.3336,-6.9794
1357,827,224,38.0786,-84.473,KYF-21,Kathleen,Donohue,KYF,Midwest,USA,-37.6208,-21.8542,-13.3415,-8.5971,1.2699,3.4076,4.8526,7.7732,-3.6784,-20.9105,-1.1948,-2.4984,-2.7452,-2.4589,2.3727,-5.55,2.278,0.6583,-2.7608,2.3979
1360,895,244,42.5319,-72.5595,MAW-7,Kathleen,Donohue,MAW,New England,USA,-15.6132,-25.0285,-5.893,9.2346,5.1833,11.8057,-1.1466,5.0686,6.9325,-0.4771,-4.0557,3.152,6.5509,-11.7657,9.9217,0.652,-8.1142,1.5318,2.2524,0.855
1361,946,197,42.4682,-71.4158,CON-6,Kathleen,Donohue,CON,New England,USA,12.8037,2.4219,19.0853,-16.0336,-5.6499,10.7492,-0.2212,-4.1735,-6.4838,3.3308,10.1008,-2.8098,5.835,-0.7753,1.5399,-6.9029,2.6211,3.6843,-8.1464,-2.7588
1362,936,187,42.3853,-71.1173,FOR-5,Kathleen,Donohue,FOR,New England,USA,39.8227,-0.4283,36.6569,-32.7802,2.7509,4.3861,-6.541,-16.7669,-9.9457,-8.2916,9.7811,0.777,5.2545,-2.7448,0.8715,-3.4495,-3.9147,5.399,-9.7884,-4.0446
1363,7717,388,41.273,-86.625,KNO1.37,Megan,Dunning,Knox35,Midwest,USA,47.8221,3.2896,-46.1281,16.4474,0.4193,-0.618,-0.5086,-3.3982,5.167,10.3927,5.6258,-0.9573,-1.68,8.1355,7.9019,4.0488,1.3369,9.0874,-2.9829,9.7241
1364,7787,343,41.273,-86.625,KNO2.77,Megan,Dunning,Knox35,Midwest,USA,71.5977,32.1613,-88.9741,14.755,-1.0699,2.5901,4.1654,10.3571,14.4319,21.3872,17.0793,-13.3917,-19.122,3.9449,-8.7529,-4.9074,-5.2233,8.0424,-16.6438,1.8444
