POPRES_ID	Source	Gender	Country_Self	Country_Mother	Country_Father	Country_MGF	Country_MGM	Country_PGF	Country_PGM	PrimaryLanguage	Wave	ContOrig	Region	Cluster	tagGPconsens	tagGPnodiscord	tagGP2_2	groups3	groups4	exRelated	exPCAout	FourGPequal	exNotEuro	exThinSwissUK	exMix
12863	LOLIPOP	M	Ireland	NA	NA	NA	NA	NA	NA	NA	2	European	North Europe	United Kingdom	Ireland	Ireland	Ireland	EuropeNW	EuropeNW	0	0	NA	0	0	0
13477	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
13535	LOLIPOP	F	Ireland	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	Ireland	Ireland	Ireland	EuropeNW	EuropeNW	0	0	NA	0	0	0
13550	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	NA	2	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
13560	LOLIPOP	F	United Kingdom	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
13732	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	NA	2	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
13750	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	NA	2	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
13765	LOLIPOP	F	United Kingdom	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
13870	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
14348	LOLIPOP	F	United Kingdom	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
14432	LOLIPOP	F	United Kingdom	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
14444	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	NA	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
15615	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	NA	2	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
15748	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	NA	2	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
16049	LOLIPOP	M	Ireland	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	Ireland	Ireland	Ireland	EuropeNW	EuropeNW	0	0	NA	0	0	0
16161	LOLIPOP	M	Ireland	NA	NA	NA	NA	NA	NA	NA	2	European	North Europe	United Kingdom	Ireland	Ireland	Ireland	EuropeNW	EuropeNW	0	0	NA	0	0	0
16260	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
16279	LOLIPOP	M	Ireland	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	Ireland	Ireland	Ireland	EuropeNW	EuropeNW	0	0	NA	0	0	0
16507	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
17248	LOLIPOP	M	Croatia	NA	NA	NA	NA	NA	NA	NA	2	European	East Europe	United Kingdom	Croatia	Croatia	Croatia	EuropeSE	EuropeSE	0	0	NA	0	0	0
17282	LOLIPOP	M	Ireland	NA	NA	NA	NA	NA	NA	NA	2	European	North Europe	United Kingdom	Ireland	Ireland	Ireland	EuropeNW	EuropeNW	0	0	NA	0	0	0
17361	LOLIPOP	F	United Kingdom	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
17828	LOLIPOP	M	Ireland	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	Ireland	Ireland	Ireland	EuropeNW	EuropeNW	0	0	NA	0	0	0
17918	LOLIPOP	F	Ireland	NA	NA	NA	NA	NA	NA	NA	2	European	North Europe	United Kingdom	Ireland	Ireland	Ireland	EuropeNW	EuropeNW	0	0	NA	0	0	0
17969	LOLIPOP	F	United Kingdom	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
18147	LOLIPOP	M	Ireland	NA	NA	NA	NA	NA	NA	NA	2	European	North Europe	United Kingdom	Ireland	Ireland	Ireland	EuropeNW	EuropeNW	0	0	NA	0	0	0
18201	LOLIPOP	F	United Kingdom	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
18213	LOLIPOP	M	Kosovo	NA	NA	NA	NA	NA	NA	NA	2	European	East Europe	United Kingdom	Kosovo	Kosovo	Kosovo	EuropeSE	EuropeSE	0	0	NA	0	0	0
18306	LOLIPOP	M	Ireland	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	Ireland	Ireland	Ireland	EuropeNW	EuropeNW	0	0	NA	0	0	0
18517	LOLIPOP	F	Ireland	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	Ireland	Ireland	Ireland	EuropeNW	EuropeNW	0	0	NA	0	0	0
18807	LOLIPOP	F	Ireland	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	Ireland	Ireland	Ireland	EuropeNW	EuropeNW	0	0	NA	0	0	0
18906	LOLIPOP	F	United Kingdom	NA	NA	NA	NA	NA	NA	NA	2	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
19070	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	NA	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
19088	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
19162	LOLIPOP	M	France	NA	NA	NA	NA	NA	NA	French	5	European	West Europe	United Kingdom	France	France	France	EuropeW	EuropeW	0	0	NA	0	0	0
19249	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
19568	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	NA	2	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
19869	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
19929	LOLIPOP	F	Ireland	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	Ireland	Ireland	Ireland	EuropeNW	EuropeNW	0	0	NA	0	0	0
20129	LOLIPOP	F	Cyprus	NA	NA	NA	NA	NA	NA	English	5	European	South Europe	United Kingdom	Cyprus	Cyprus	Cyprus	EuropeESE	EuropeanESE	0	0	NA	0	0	0
20322	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
20618	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
20649	LOLIPOP	F	Ireland	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	Ireland	Ireland	Ireland	EuropeNW	EuropeNW	0	0	NA	0	0	0
20674	LOLIPOP	F	United Kingdom	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
20748	LOLIPOP	F	United Kingdom	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
20999	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
21090	LOLIPOP	F	United Kingdom	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
21279	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
21314	LOLIPOP	F	Ireland	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	Ireland	Ireland	Ireland	EuropeNW	EuropeNW	0	0	NA	0	0	0
21319	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	NA	2	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
21377	LOLIPOP	F	United Kingdom	NA	NA	NA	NA	NA	NA	NA	2	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
21713	LOLIPOP	F	United Kingdom	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
22354	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	NA	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
22374	LOLIPOP	F	United Kingdom	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
22677	LOLIPOP	M	Ireland	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	Ireland	Ireland	Ireland	EuropeNW	EuropeNW	0	0	NA	0	0	0
22689	LOLIPOP	M	Ireland	NA	NA	NA	NA	NA	NA	NA	2	European	North Europe	United Kingdom	Ireland	Ireland	Ireland	EuropeNW	EuropeNW	0	0	NA	0	0	0
22861	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	NA	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
22888	LOLIPOP	F	Germany	NA	NA	NA	NA	NA	NA	German	5	European	West Europe	United Kingdom	Germany	Germany	Germany	EuropeC	EuropeC	0	0	NA	0	0	0
22994	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	NA	2	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
23062	LOLIPOP	F	United Kingdom	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
23234	LOLIPOP	F	United Kingdom	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
23447	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	NA	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
23737	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
23762	LOLIPOP	M	Germany	NA	NA	NA	NA	NA	NA	English	5	European	West Europe	United Kingdom	Germany	Germany	Germany	EuropeC	EuropeC	0	0	NA	0	0	0
23801	LOLIPOP	F	United Kingdom	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
24067	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	NA	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
24146	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	NA	2	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
24172	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	NA	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
24463	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	NA	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
24533	LOLIPOP	F	Netherlands	NA	NA	NA	NA	NA	NA	English	5	European	West Europe	United Kingdom	Netherlands	Netherlands	Netherlands	EuropeC	EuropeC	0	0	NA	0	0	0
24549	LOLIPOP	F	United Kingdom	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
24725	LOLIPOP	F	United Kingdom	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
24756	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
24856	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	NA	2	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
25230	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	NA	2	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
25324	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	NA	2	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
25454	LOLIPOP	F	United Kingdom	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
25539	LOLIPOP	M	Ireland	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	Ireland	Ireland	Ireland	EuropeNW	EuropeNW	0	0	NA	0	0	0
25596	LOLIPOP	F	United Kingdom	NA	NA	NA	NA	NA	NA	NA	2	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
25961	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	NA	2	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
26221	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	NA	2	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
26287	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	NA	2	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
26504	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	NA	2	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
26613	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	NA	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
26678	LOLIPOP	F	Ireland	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	Ireland	Ireland	Ireland	EuropeNW	EuropeNW	0	0	NA	0	0	0
26808	LOLIPOP	F	Denmark	NA	NA	NA	NA	NA	NA	Danish	5	European	North Europe	United Kingdom	Denmark	Denmark	Denmark	EuropeN	EuropeNNE	0	0	NA	0	0	0
26840	LOLIPOP	F	Ireland	NA	NA	NA	NA	NA	NA	NA	2	European	North Europe	United Kingdom	Ireland	Ireland	Ireland	EuropeNW	EuropeNW	0	0	NA	0	0	0
26909	LOLIPOP	M	Ireland	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	Ireland	Ireland	Ireland	EuropeNW	EuropeNW	0	0	NA	0	0	0
26916	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	NA	2	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
26969	LOLIPOP	F	Ireland	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	Ireland	Ireland	Ireland	EuropeNW	EuropeNW	0	0	NA	0	0	0
27015	LOLIPOP	F	United Kingdom	NA	NA	NA	NA	NA	NA	NA	2	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
27025	LOLIPOP	M	Ireland	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	Ireland	Ireland	Ireland	EuropeNW	EuropeNW	0	0	NA	0	0	0
27136	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
27230	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	NA	2	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
27496	LOLIPOP	M	Ireland	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	Ireland	Ireland	Ireland	EuropeNW	EuropeNW	0	0	NA	0	0	0
27884	LOLIPOP	F	United Kingdom	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
28591	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	NA	2	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
28665	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	NA	2	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
28997	LOLIPOP	F	United Kingdom	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
29385	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	NA	2	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
29476	LOLIPOP	M	Ireland	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	Ireland	Ireland	Ireland	EuropeNW	EuropeNW	0	0	NA	0	0	0
29723	LOLIPOP	F	Italy	NA	NA	NA	NA	NA	NA	Italian	5	European	South Europe	United Kingdom	Italy	Italy	Italy	EuropeS	EuropeS	0	0	NA	0	0	0
29735	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	NA	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
29740	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
29908	LOLIPOP	F	United Kingdom	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
29945	LOLIPOP	F	United Kingdom	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
29956	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
30086	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
30432	LOLIPOP	F	Ireland	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	Ireland	Ireland	Ireland	EuropeNW	EuropeNW	0	0	NA	0	0	0
30552	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	NA	2	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
30787	LOLIPOP	F	Austria	NA	NA	NA	NA	NA	NA	German	5	European	North Europe	United Kingdom	Austria	Austria	Austria	EuropeC	EuropeC	0	0	NA	0	0	0
30979	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
31017	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	NA	2	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
31079	LOLIPOP	M	Ireland	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	Ireland	Ireland	Ireland	EuropeNW	EuropeNW	0	0	NA	0	0	0
31112	LOLIPOP	F	United Kingdom	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
31376	LOLIPOP	M	Yugoslavia	NA	NA	NA	NA	NA	NA	NA	5	European	East Europe	United Kingdom	Yugoslavia	Yugoslavia	Yugoslavia	EuropeSE	EuropeSE	0	0	NA	0	0	0
31424	LOLIPOP	F	United Kingdom	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
31555	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
31694	LOLIPOP	F	United Kingdom	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
31696	LOLIPOP	F	United Kingdom	NA	NA	NA	NA	NA	NA	NA	2	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
31877	LOLIPOP	F	United Kingdom	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
32415	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	NA	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
32834	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
32991	LOLIPOP	F	United Kingdom	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
33112	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
33167	LOLIPOP	M	Italy	NA	NA	NA	NA	NA	NA	Italian	5	European	South Europe	United Kingdom	Italy	Italy	Italy	EuropeS	EuropeS	0	0	NA	0	0	0
33231	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	NA	2	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
33392	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
33673	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
34049	LOLIPOP	M	Italy	NA	NA	NA	NA	NA	NA	Italian	5	European	South Europe	United Kingdom	Italy	Italy	Italy	EuropeS	EuropeS	0	0	NA	0	0	0
34118	LOLIPOP	F	United Kingdom	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
34315	LOLIPOP	M	Spain	NA	NA	NA	NA	NA	NA	Spanish	5	European	South Europe	United Kingdom	Spain	Spain	Spain	EuropeSW	EuropeSW	0	0	NA	0	0	0
34382	LOLIPOP	M	Ireland	NA	NA	NA	NA	NA	NA	NA	2	European	North Europe	United Kingdom	Ireland	Ireland	Ireland	EuropeNW	EuropeNW	0	0	NA	0	0	0
34434	LOLIPOP	F	United Kingdom	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
34445	LOLIPOP	M	United Kingdom	NA	NA	NA	NA	NA	NA	English	5	European	North Europe	United Kingdom	United Kingdom	United Kingdom	United Kingdom	EuropeNW	EuropeNW	0	0	NA	0	0	0
34557	LOLIPOP	M	Ireland	NA	NA	NA	NA	NA	NA	NA	2	European	North Europe	United Kingdom	Ireland	Ireland	Ireland	EuropeNW	EuropeNW	0	0	NA	0	0	0
